device_id,device_type,firmware_version,packet_size,payload_entropy,connection_duration,request_rate,response_time,bytes_sent,bytes_received,failed_auth_attempts,abnormal_port_access,signal_strength,cpu_usage,memory_usage,temperature,sensor_value,KF_packet_size,KF_entropy,KF_response_time,attack_type,class_label
174,thermostat,v2.1,4580,4.01308482315412,2.4544261709479165,148.6357086646066,413.2497304443127,93766,53204,4,1,-47.670393294841936,37.31500924877652,61.48437436899682,55.63369726539682,429.3830382318778,2711.9607568184897,4.233261139954021,239.23537727499198,counterfeit,2
551,camera,v1.0,2926,2.2276409443517236,2.5097896501397643,117.10502422989822,46.200292461641375,123196,102379,6,0,-39.32249105529075,42.55017198769694,6.59269368657447,84.78337947774712,148.49041669979047,2721.7924152477826,4.141135170860905,230.36852187714769,compromised,1
910,smart_lock,v2.0,4762,3.6020616375679113,9.790151792092718,273.2314607376603,208.7859271450955,54212,92423,3,1,-33.19754028812791,22.914334859144894,43.89664091616348,48.74339813445341,259.157689136158,2811.5779596809775,4.117411599280263,229.41871410622244,counterfeit,2
476,thermostat,v1.0,4764,1.3795816480699674,5.454223452514562,216.29332064867356,178.949800405973,63867,127457,6,0,-45.22062180091647,27.571248009746814,63.00352346464523,73.91215048206016,372.18574514686617,2894.0574665583435,4.001752761371933,227.2866693798923,compromised,1
176,thermostat,v1.1,1942,1.5983203662300294,3.917611228064624,52.92926070404202,440.46495329905633,31048,73238,0,0,-56.7649910605148,63.53480941891509,83.98701252224392,45.65027513512379,265.1973332412719,2855.3806269265674,3.904114569794322,235.94692633888067,genuine,0
183,camera,v2.1,4471,5.509538682676773,7.069370125512959,278.59522947975603,54.40992413401898,24063,107856,1,0,-85.26401192134949,85.39363960242147,37.488036243575266,83.8294445192692,168.86241959737148,2918.6012586219563,3.966936251835903,228.8432210065747,compromised,1
177,gateway,v1.0,1873,3.803042473942819,1.3976564540910845,218.51108059622078,405.07431666030396,78935,71307,5,0,-46.547697507235,20.53764805985344,74.2856997723232,84.27887696924574,104.01064182876219,2879.129883043325,3.9607492729958578,235.49593274331244,genuine,0
798,gateway,v2.0,1835,8.063225986220523,9.623223050772271,177.42182360857464,103.15086645569338,77955,46837,0,0,-37.816098830522535,39.40215900760805,6.1031071838003275,65.83613777259339,459.93131947575233,2841.0509247547566,4.110364797060141,230.66936629721545,compromised,1
608,sensor,v1.0,2946,5.167709863950792,9.717529633269619,22.61795068084407,469.9618070208934,10651,65807,6,1,-72.08402047956525,78.10230359853406,91.37899457667127,45.63855063662478,376.2814730579658,2844.753466037752,4.147667305456579,239.1114620319113,compromised,1
445,camera,v2.0,3108,2.788471030361249,5.158108492205993,193.8083582499844,375.31342899432104,42236,23903,1,1,-36.48600693722068,55.90387490367149,54.43388029474525,48.50578661331346,318.2767927912803,2853.7487256983245,4.101222920263197,243.76554822505864,counterfeit,2
741,gateway,v1.1,286,6.209707714152853,5.304177755702987,232.47949722618546,415.3725021497639,122135,68533,9,1,-69.1685432705431,61.003667874445675,91.77863379642643,67.9942098561288,170.32133414318074,2768.666558264854,4.171087410689868,249.45173217306115,compromised,1
337,smart_lock,v1.0,3355,6.71849354426437,6.369317441175762,160.37423070118982,292.4886444037802,4585,118059,2,1,-44.52319715697428,14.782543244615267,60.46509654265857,44.13311258100876,87.72163555690527,2787.5264988389154,4.253027011738442,250.83605302087167,compromised,1
513,smart_lock,v2.0,3358,4.13376855628328,2.215324641090895,242.07729610151955,205.05361903254655,132325,148482,6,0,-44.04754917634276,64.57266123424588,41.66576071527235,53.91141550947656,91.5678276760868,2805.3579885671397,4.249299308489957,249.40501547095153,compromised,1
993,gateway,v2.0,855,5.0516636435522635,2.7943563487124883,26.28984683483557,93.07889559272022,82606,1626,3,0,-47.649678104837356,87.3403226977543,80.56971160301902,45.39538630857884,134.63895064521685,2746.0593783119293,4.273694363278076,244.65208205579998,compromised,1
294,sensor,v2.1,280,7.0852312595711275,6.597227769799855,50.17456055656833,264.71350096724973,149068,2143,5,1,-35.40245134676066,46.4637307498319,26.107196230380143,67.68037396909352,116.43988577808051,2673.0615205226636,4.356918705858733,245.2459203946608,compromised,1
601,thermostat,v2.1,1785,5.803225096817123,4.619311808322668,33.3367903122853,184.53261350991943,88610,97172,7,1,-31.018283333188243,91.6884234767142,44.76850007693331,71.91690200120448,19.522277085244678,2647.445999941589,4.398636413774205,243.4946870328821,compromised,1
827,camera,v2.1,1206,6.1110603233529,2.6684208735741515,161.32627298022194,477.671581826576,73222,18102,5,1,-72.76475375087014,9.653836534051326,66.31253020210852,80.52502304337212,297.26117303879204,2606.8979765481454,4.446807073478351,250.0821070324405,counterfeit,2
635,sensor,v2.0,674,5.219110700797458,2.916454629356573,264.3212404687996,237.76138295352703,101418,28674,4,0,-48.970474952825434,28.8120076778362,50.81498741219697,74.74432149812532,114.3487914384056,2553.830178364757,4.468010703224015,249.74384101590678,genuine,0
681,sensor,v2.1,3443,6.283902381530489,2.728374750728819,65.4973449735743,192.58657893787694,96269,39601,6,1,-61.19142349499957,86.55946131524213,50.46533859951929,32.995039291255175,291.37963942099094,2577.674266658576,4.516705879843845,248.21110478210713,compromised,1
691,camera,v2.1,4619,4.092876287955409,6.670260059617273,282.2327386903845,376.54919570654914,132280,779,4,1,-45.59945654665138,31.232279630573245,7.297880360798411,48.59833522833239,432.1876747174127,2631.1787111813496,4.505597036940471,251.57492769085258,counterfeit,2
334,camera,v1.1,3621,2.6068500521704214,3.4316707188396505,35.64488624847893,410.1759572304574,63164,105367,1,1,-31.850199794899233,88.0366076971157,54.37221044182144,31.30178097558298,78.90884342870264,2656.5539008558244,4.456920507725908,255.6408446928376,compromised,1
188,sensor,v2.1,4452,4.544818317241375,2.611035961438916,176.122226597825,136.511323650418,27315,25890,7,0,-55.925438642002106,58.901335948119765,46.83230078249079,35.853884416501415,93.27677712991456,2701.602366221015,4.459125899148976,252.65183705556615,compromised,1
292,robotic_arm,v1.1,1485,6.719446040095605,7.633089591197112,61.53863482024927,495.97977882099167,113125,39297,5,0,-80.23124774739205,82.48108205827268,21.220145327880306,67.31139481931609,245.64593487865582,2671.7086964602618,4.514665215628295,258.63075452002386,compromised,1
957,thermostat,v1.0,2670,2.291665503918237,9.319191901075046,227.827550422626,214.09902420085032,125906,53703,1,1,-48.4802459165007,48.29343441029356,23.71604213196072,42.96561155959132,197.82701359410987,2671.667555468701,4.4611411319148555,257.55854562636,counterfeit,2
432,gateway,v1.0,2630,1.1138247951677918,6.2965972965739,78.89330941719537,274.22193963973314,30980,90644,4,0,-49.4696050009472,35.87835677862722,69.04083244456949,88.35707517065464,254.75569856769513,2670.683923421214,4.382122154562713,257.95191279626187,genuine,0
742,gateway,v1.1,3202,3.177316072753954,6.252985411923561,295.6965418065451,417.90991251747084,10515,36062,5,1,-59.396849143802115,54.3349680426223,31.03444440889925,87.29872555965535,441.35508687562054,2682.9879680936274,4.354221647678704,261.6561680617015,counterfeit,2
416,sensor,v1.1,3844,2.4994847743907487,0.7660765419081375,271.02701709574904,213.84961498744823,19228,8757,6,1,-59.463260615994216,58.58465029434875,86.4191983759791,42.730839966007544,145.1809445850211,2709.3766680455,4.312065241462564,260.56957055009923,compromised,1
604,robotic_arm,v2.0,3782,5.41225680284217,9.515336441315801,60.26084978084819,138.58110469539443,5697,24647,2,0,-58.903656118730986,59.29811494955409,34.94656012069009,69.42657731352597,37.05594916702487,2733.3171018450307,4.336620984804466,257.8468470141686,genuine,0
380,camera,v2.0,2893,1.8955961830032808,8.087131152582925,293.38462726124203,202.62368501117678,114483,68836,7,0,-71.50593674965621,70.68794555817583,16.82880984793852,53.96207440634512,156.5537443962507,2736.818612976515,4.28309442927163,256.6359188640446,compromised,1
172,sensor,v2.0,3401,1.6659895094429578,1.7753137150873388,24.60491230762332,234.91594214517968,119571,16940,7,0,-81.68918788202309,25.787267374909792,18.18381223857797,58.77426546819629,59.80938000880198,2751.133802656598,4.22668761921644,256.1677853200274,compromised,1
348,camera,v2.0,2897,1.4269754255402949,7.5183889920845335,252.466686204196,205.35617884216876,81721,108301,4,0,-75.9418813235948,55.143342362529836,61.109083432495595,37.19517037716735,430.466755370603,2754.2253217346433,4.167349926060506,255.0908733714516,genuine,0
136,smart_lock,v2.0,215,5.670704925560968,9.742274911235489,67.2596725903796,231.52711075752333,44553,37607,0,0,-69.13348592322191,42.137222087317696,10.542081371300345,46.74965364073061,102.72577102464908,2701.281908235788,4.198695212629936,254.59956367278895,genuine,0
618,robotic_arm,v2.1,2626,2.846229455945804,6.969540063075855,111.6304303723667,252.43830905390686,77893,112303,5,0,-74.92302655678137,72.92991721309879,60.27605734774272,74.14431904428648,372.36288263841726,2699.7370995767988,4.170942185895169,254.55521404181158,genuine,0
284,sensor,v2.0,1739,1.0955719773951187,6.857218389274878,187.8273197204175,100.05286574612732,122743,82192,9,1,-79.53417015403879,60.664161466495685,46.164660678014016,70.03601364149824,310.66756200460804,2680.326645280101,4.108808296297472,251.43369331397986,compromised,1
876,gateway,v2.1,1180,3.788801082695517,6.996166361937556,282.4482472477738,194.3197654773204,21824,121238,5,1,-37.36116191743916,41.90047649422529,56.40960134346555,50.30954991889679,447.83611527318544,2650.4706350987985,4.102440257272472,250.29714480546016,counterfeit,2
526,sensor,v2.0,3102,2.1782620726840443,4.154274514732375,77.41133676139204,23.293195992351166,125968,100953,4,1,-41.897663879628524,63.0650479118552,70.17209097195231,85.72023209271941,149.24345908850577,2659.3240102991726,4.064711877360208,245.84615825390173,counterfeit,2
590,camera,v2.0,275,4.028358613888494,7.756295816810041,209.22587579204927,191.26513917833142,67950,112578,6,1,-39.62659558388701,83.0515895099305,85.79747704200888,74.90521580321007,152.61504052423035,2613.2430177836,4.064009290608273,244.79129007296265,compromised,1
858,robotic_arm,v1.0,878,2.9686469604852133,3.479570777567659,145.61815247199743,201.71209786977226,81103,130863,5,1,-89.3383871693126,37.441599908886204,15.796401111765375,32.33011388309375,354.4566277109986,2580.1754532409004,4.04313557771747,243.9703537810271,counterfeit,2
159,sensor,v1.0,4576,6.894012855446928,0.5510989087998471,231.41695652606074,387.7729913883702,20155,93198,8,0,-31.80546039319465,34.969726876609016,55.4196697094778,64.16199156300758,256.3865267117113,2617.6897180443902,4.096721733520926,246.67332195295492,compromised,1
881,robotic_arm,v2.1,2089,6.711165394777255,3.1137891362928527,296.63097979015936,294.73786220177624,83702,103099,3,0,-46.3996497832351,88.661190136841,23.890735597597317,65.49232818950145,40.16639765388697,2607.884679038513,4.145209005359898,247.56472323399836,compromised,1
324,camera,v2.1,2448,6.940958680958087,7.443423688894516,284.1270073593836,217.32452294293154,59592,39667,8,0,-30.724059053006854,15.865015017280655,14.617746882441937,82.01123691571588,439.02645407470857,2604.958051240253,4.19638413212492,247.01118795263815,compromised,1
549,robotic_arm,v1.1,3916,6.001907698204053,2.6549124659243066,107.63731083122065,78.87284638314115,24972,60815,0,0,-65.49444422233253,56.19216248397655,15.345666870175307,37.47845429798949,363.5316100694873,2628.6512124932497,4.229013569373413,243.97259041318785,genuine,0
715,camera,v2.1,1733,6.874864333692823,2.308838637195202,109.46161156615763,229.31527109883416,91245,71811,0,0,-53.87901466150233,52.36705738831524,52.78660192742493,87.68295363092503,385.30088736194904,2612.665915983356,4.276235867963104,243.71099126386284,compromised,1
998,gateway,v1.0,3257,5.600094979704412,1.0838942057110643,31.306681823541275,303.33105417424645,58327,16603,1,1,-80.24226949496806,31.970014670968446,51.17942452549043,84.49208247795087,65.42774983035527,2624.026325144347,4.299577146275022,244.76216692826935,counterfeit,2
344,gateway,v1.1,3479,6.97186858019164,3.033101298326447,256.3678801601564,295.96089716421903,88705,55985,7,0,-56.63423637488591,37.06557340711939,83.3802961395907,84.09133177083683,82.51123175340386,2638.9219510217617,4.346134665653338,245.6541676452764,compromised,1
442,sensor,v2.0,3818,1.9388119129277346,2.613457828471942,74.52012106556882,32.17694667651173,144898,70617,5,1,-77.54769525534543,70.40540623116675,88.98468409316513,39.56648867391797,425.3464411607918,2659.226354889258,4.304679179773408,241.97796680783676,counterfeit,2
246,robotic_arm,v2.0,2126,5.990324195336017,1.2152632848612224,134.0278461224554,302.4071514576967,17682,126963,7,1,-60.08590202347325,59.96827043964845,90.67844022087118,56.80984396183038,149.7817876722109,2650.147812548865,4.333378435735419,243.00681488784792,compromised,1
406,gateway,v1.1,1123,4.996382076655005,5.260039920963094,193.93266231189472,127.95288095384468,9409,88092,1,0,-58.49627718990145,71.81049682974911,7.993002281192078,30.1906404526664,64.41389110830514,2624.4347190405256,4.344541647623129,241.06961369655676,genuine,0
341,smart_lock,v1.1,3967,1.845925771618179,9.89972870701656,279.18286041267345,123.8555927171772,145003,59928,8,1,-62.75985413331222,34.871034783600464,77.61995700178672,37.991034137432585,57.82096927334751,2646.795460574019,4.302926610658296,239.11738652042402,compromised,1
776,thermostat,v1.0,4129,7.044338187269124,8.203054017596816,15.186428394690934,251.73621524282945,51316,110413,8,0,-42.5792373446752,23.052323991455303,23.43405746861307,88.17353208618223,400.72425042472065,2671.2208934678524,4.348102672880327,239.3253337678918,compromised,1
381,thermostat,v1.1,3696,3.681463149520798,1.8928579075486303,161.31857237247976,338.4358181801874,60580,51165,3,1,-65.47801606299964,51.94779526571914,53.77571094697831,64.41479884335577,208.7258356677318,2687.9337491772962,4.337230622412961,240.94170086077793,counterfeit,2
294,thermostat,v1.0,3341,5.521698336412434,8.038267733793013,231.58540304194182,288.66645413874784,34122,66903,7,0,-33.500274271116396,86.82263677941381,71.84764450136228,52.07396470700557,2.5529122377150326,2698.476746010118,4.356352479256037,241.71216162493926,compromised,1
832,sensor,v1.1,114,3.357726740573443,5.238041126692282,287.65032119257484,21.117588598106778,48129,65172,4,1,-40.45952641573716,57.55343428442372,73.88990193171944,57.83497374714545,365.6791073725702,2657.1659658623234,4.340390250768459,238.18613496512253,counterfeit,2
174,gateway,v1.0,3009,3.8772527716372616,3.4502125785953774,82.90773814742198,371.67754638208174,50955,80209,1,0,-38.699139080235284,92.1380458254502,28.556272692776822,74.34824300248451,343.74455043489866,2662.7353539333926,4.33305897493592,240.29924911042676,compromised,1
536,smart_lock,v2.0,4224,4.114693849893905,2.1347707933995244,82.02339710240255,147.2178787974586,92493,123090,6,0,-44.28288096946739,60.21559326003996,93.54635563979001,57.2317008699907,218.0077848299623,2687.215695905624,4.329635050011145,238.83975037506104,compromised,1
512,robotic_arm,v1.1,2670,2.6191200974410904,8.039072690691054,261.3631899998888,409.2992359418756,55066,6328,7,1,-43.61403840737134,21.840058764930184,94.04570552169943,39.70039313326086,135.91090612671985,2686.948255555833,4.303062745310466,241.48778416324677,compromised,1
193,smart_lock,v2.0,3515,5.443324095660566,8.909225153409768,246.73399398825813,451.32685262315243,55653,3714,5,1,-88.29764640621823,75.36940074269394,37.556148429668866,38.24770519897186,64.69191124102458,2699.695284963375,4.320615929713155,244.71804699942388,counterfeit,2
567,sensor,v1.1,372,3.7614194108841716,5.4774362938969725,9.816213208678416,292.08835776325566,7481,61587,7,0,-82.24374947293356,71.18264289103544,49.896499261479335,56.792671617530445,401.12757687836023,2664.180241932065,4.312083933039251,245.44080424177076,compromised,1
961,robotic_arm,v1.0,1194,3.511356447841796,2.694380206900608,267.12282941207405,446.2690808479524,134897,110800,3,1,-38.175919707520166,83.8041913546365,75.83299028757719,71.31170470116678,338.2694944667058,2641.9433081244374,4.29997268056936,248.4783944407268,compromised,1
412,gateway,v1.1,1288,2.239274031372899,2.924657511151423,62.19722801550818,79.0331184492104,41702,29608,3,0,-36.46418338391803,91.30172362083732,61.6364926254787,61.6987693074112,455.4174980216007,2621.6382506142154,4.2690684290160705,245.937227426423,compromised,1
139,thermostat,v1.0,1247,1.5156493557875075,5.364380974292416,127.79894007790645,489.5995792406505,85410,133198,4,0,-54.47794123117094,84.99876654802574,31.20162522137498,83.29010341827268,12.649431173368807,2601.1940138740856,4.2281183453466245,249.5610832320657,compromised,1
968,robotic_arm,v1.1,2863,5.283712740267312,4.903123937461116,82.75065336068272,322.5109484739597,68732,113506,0,0,-37.71165009460207,10.249365806402125,72.27719449725026,77.54007928769934,167.99774871939826,2605.0560661677496,4.243690031901268,250.63720910125966,genuine,0
105,thermostat,v2.1,3404,3.838631666845854,3.171315946410795,252.1955858876389,120.12533852598533,68342,131110,7,1,-37.35504751372816,43.85945055437049,44.640138328096086,82.66655383798533,339.54631785087173,2616.7480032151216,4.237762310688063,248.72726710147313,compromised,1
984,sensor,v1.0,2602,8.495815825375157,8.749097979041876,286.9415702002932,350.4642478194841,20348,82338,1,1,-80.1217046564731,81.90018079098034,8.65440179993522,75.41493208374729,396.52372315456,2616.5338578692767,4.299590500526869,250.20451799457808,compromised,1
634,smart_lock,v2.0,334,4.2240851321733,5.104164770230982,195.1766269867387,41.18377678458084,98293,18506,3,0,-84.02104738616113,55.784141250843554,37.06885724789243,44.730587647465164,108.63690296722078,2583.6434093341754,4.298502496761494,247.19260826634576,counterfeit,2
324,gateway,v2.0,3692,4.823617100388479,7.224982635715617,13.921488893806476,156.66206545527888,145192,133020,3,1,-34.92469925047102,11.982102180142574,7.911775903797488,38.88583936531653,413.3044713475151,2599.495239693234,4.306012740022427,245.8978310989249,counterfeit,2
400,robotic_arm,v2.1,2319,5.394529363531401,6.052731282902198,193.20544892581376,494.7935882744053,1510,21138,1,1,-61.68095498798315,28.633150655225243,21.33868513217667,71.12843864272367,120.51728702852354,2595.5128727593947,4.321467093590558,249.4315603502041,counterfeit,2
222,thermostat,v2.1,4259,6.258511442828254,0.5539326325008929,229.08343373413558,444.4974356617399,90984,37698,1,1,-44.178741093911626,54.77726461855216,49.972283913241604,59.200181176979484,388.93137571008845,2618.961531892192,4.348771839101712,252.1812258833594,counterfeit,2
225,thermostat,v1.1,715,5.349915064909899,6.012847440779041,239.46024802437645,451.5106674637173,71566,140145,6,1,-43.559422306485274,67.35168138067853,28.057234349370862,45.18147049324667,277.6217528699302,2592.3110608992724,4.362785220177034,254.97131560517892,compromised,1
920,gateway,v2.1,2763,5.683800031506122,2.8594661734434816,65.03875666539821,149.98792476865833,146425,137147,0,0,-68.39170821089131,19.806109058863747,27.317216803982557,37.674268679608964,410.0932693268464,2594.6838770610893,4.381149182779621,253.5118989153123,genuine,0
758,smart_lock,v1.1,4405,1.30870502195629,2.92788886064465,269.1234967752918,86.61164710646229,105377,38409,7,1,-38.90365055340996,38.92847914805442,63.687125261184356,78.8554235385532,46.40532784848423,2619.680854417732,4.338724649216407,251.20732803820445,compromised,1
205,sensor,v1.1,2715,4.633387561432162,6.995868092591485,71.67403946030716,58.490512463754136,129056,89059,2,1,-86.2765346492361,16.380707981028195,43.9108863861083,56.46136316930679,312.81572031971854,2620.988374970733,4.342766626424402,248.5637752059462,counterfeit,2
377,thermostat,v2.0,116,6.2642552356609515,7.049022858817178,234.44277145336787,17.1274657340036,22055,146226,4,0,-60.17262121600853,69.86461997815442,26.665420364863802,30.794004276286245,313.3308314913106,2586.847947397614,4.368954549431023,245.40953519419003,genuine,0
698,thermostat,v1.0,1429,7.690313152976515,5.913541404183843,257.08794518288425,242.08153579026114,131045,33742,9,0,-31.17837211987191,61.69524027448201,31.457457128701027,32.75953983514212,23.82497205650497,2571.167161336243,4.4139358561840805,245.3644639507831,compromised,1
535,sensor,v1.1,3321,4.913655824122475,9.62557307729354,239.45687298715595,262.8384723600393,129805,141612,9,1,-62.78001233955015,57.45830595923513,32.23727038912403,35.98142583175007,352.03862246500705,2581.259474112359,4.420661795562639,245.5996539147662,compromised,1
132,robotic_arm,v2.0,184,4.828276152591253,7.14016387392139,205.79625953662892,344.75209500014455,76325,58598,2,0,-67.56062375612066,84.66299190571647,26.182163914668198,89.69978057765877,78.526988365065,2549.1888918949526,4.426114868077837,246.92611713171215,compromised,1
107,robotic_arm,v2.0,4007,1.9214441047936208,9.628084140748143,249.56354166887027,13.474700241797066,23137,107852,1,1,-73.25282678294694,42.536599488900016,68.91982645978831,44.54453266672575,47.754382974769136,2568.5759975844303,4.392805808670096,243.8214986612944,counterfeit,2
369,camera,v2.1,3020,7.6030243620746285,8.757496233696617,250.25976919903616,34.24675179421199,38576,145437,0,1,-51.27861037781377,88.44221738125577,94.33400495150687,46.89304737771952,68.96959977468865,2574.5445560031358,4.435250111299731,241.05058016101916,compromised,1
737,smart_lock,v2.0,4131,7.967795289092393,0.5245781978938127,123.47571752619088,246.62915931052783,140947,82839,9,0,-87.68384354806828,75.46938752941566,64.06600941087017,79.95285643730706,236.74469817994526,2595.0064840690434,4.481690686001918,241.12391890367797,compromised,1
734,thermostat,v2.0,1932,1.695058717681507,8.899751831773598,79.776508475877,131.74411224732677,107252,31154,1,1,-79.4771956701822,48.53278324855274,30.64737273896278,34.682514564710615,442.26701124963773,2586.3387909205394,4.4452601662414235,239.69396214832108,counterfeit,2
920,sensor,v2.0,1218,1.0933666515465246,1.5848734032876846,199.36632983526337,494.1009957966008,126661,101437,2,0,-67.35996655970314,70.1582546481086,87.33670955521481,80.88972555841279,154.6103723515294,2568.5476008616347,4.40167872648919,243.00177152856511,genuine,0
899,sensor,v2.1,3821,6.779497701042707,2.562292065952515,222.09607788984832,266.202820809774,45925,129101,7,1,-43.842907009937754,83.90812221688529,41.858831187567844,75.90823742556165,220.89955360115394,2584.7450574784157,4.432430090540539,243.30182124658612,compromised,1
497,gateway,v2.0,4076,4.664630033388722,9.61965052936842,266.06061895050743,175.43231100691406,49970,113224,2,1,-65.89044402663339,30.994661158612377,57.35526291613446,43.2975663684208,16.678481625401474,2603.9299467468227,4.43541732636766,242.42868480188977,counterfeit,2
595,camera,v1.0,761,4.993027807188096,3.4239024425536884,207.73423357336478,248.6794157175065,63928,18314,6,0,-73.23495705742135,16.84730245856465,36.477053007403015,51.28198879687572,300.0374054409806,2580.342302586489,4.442554178001593,242.5086878518374,compromised,1
717,sensor,v2.1,3917,7.615601523759557,0.842506954246997,210.01537711953767,107.07951729958636,74172,33635,4,0,-69.9784967271045,11.568171679847511,66.12169090002902,55.424884740358436,169.7664980524845,2597.36427221897,4.482962066772541,240.78403446230223,compromised,1
864,camera,v2.0,1172,5.776737683428879,8.218425446188613,20.926058743785948,493.1512371816221,143517,111986,7,1,-59.760773057994804,15.626483722697447,84.57027207105388,78.51875158350359,334.45263889190477,2579.301937348413,4.499356899231073,243.98205269154113,compromised,1
